CHANNEL,LOAD_DATA_TS,SERVICE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"1002","","937461387"<endrec>
"1002","","937461407"<endrec>
"1002","","937461450"<endrec>
"1002","","937461451"<endrec>
"1002","","937461462"<endrec>
"1002","","937461472"<endrec>
"1002","","937461500"<endrec>
"1002","","937462406"<endrec>
"1002","","937462407"<endrec>
"1002","","937462464"<endrec>
"1002","","937462466"<endrec>
"1002","","937462518"<endrec>
"1002","","937462519"<endrec>
"1002","","937462526"<endrec>
"1002","","937464325"<endrec>
"1002","","937464339"<endrec>
"1002","","937465475"<endrec>
"1002","","937465477"<endrec>
"1002","","937465482"<endrec>
"1002","","937465499"<endrec>
"1002","","937465502"<endrec>
"1002","","937465504"<endrec>
"1002","","937466546"<endrec>
"1002","","937466567"<endrec>
"1002","","937466579"<endrec>
"1002","","937466580"<endrec>
"1002","","937466590"<endrec>
"1002","","937466591"<endrec>
"1002","","937467543"<endrec>
"1002","","937467547"<endrec>
"1002","","937467578"<endrec>
"1002","","937467581"<endrec>
"1002","","937467589"<endrec>
"1002","","937467630"<endrec>
"1002","","937467633"<endrec>
"1002","","937468539"<endrec>
"1002","","937468653"<endrec>
"1002","","937468697"<endrec>
"1002","","937468700"<endrec>
"1002","","937468718"<endrec>
"1002","","937468719"<endrec>
"1002","","937468721"<endrec>
"1002","","937468727"<endrec>
"1002","","937468733"<endrec>
"1002","","937468750"<endrec>
"1002","","937468751"<endrec>
"1002","","937469638"<endrec>
"1002","","937469642"<endrec>
"1002","","937470581"<endrec>
"1002","","937470587"<endrec>
"1002","","937470648"<endrec>
"1002","","937470657"<endrec>
"1002","","937470660"<endrec>
"1002","","937470662"<endrec>
"1002","","937470694"<endrec>
"1002","","937470698"<endrec>
"1002","","937470707"<endrec>
"1002","","937470709"<endrec>
"1002","","937470711"<endrec>
"1002","","937470718"<endrec>
"1002","","937470720"<endrec>
"1002","","937470739"<endrec>
"1002","","937470779"<endrec>
"1002","","937470786"<endrec>
"1002","","937470789"<endrec>
"1002","","937470799"<endrec>
"1002","","937470860"<endrec>
"1002","","937470861"<endrec>
"1002","","937470868"<endrec>
"1002","","937470869"<endrec>
"1002","","937470872"<endrec>
"1002","","937471545"<endrec>
"1002","","937472544"<endrec>
"1002","","937472546"<endrec>
"1002","","937472548"<endrec>
"1002","","937472553"<endrec>
"1002","","937472556"<endrec>
"1002","","937472581"<endrec>
"1002","","937474543"<endrec>
"1002","","937474575"<endrec>
"1002","","937474577"<endrec>
"1002","","937474583"<endrec>
"1002","","937474596"<endrec>
"1002","","937474615"<endrec>
"1002","","937475559"<endrec>
"1002","","937475561"<endrec>
"1002","","937475565"<endrec>
"1002","","937475568"<endrec>
"1002","","937475572"<endrec>
"1002","","937475584"<endrec>
"1002","","937475599"<endrec>
"1002","","937475600"<endrec>
"1002","","937475601"<endrec>
"1002","","937475602"<endrec>
"1002","","937475603"<endrec>
"1002","","937475604"<endrec>
"1002","","937481538"<endrec>
"1002","","937481623"<endrec>
"1002","","937481641"<endrec>
"1002","","937481647"<endrec>
"1002","","937481652"<endrec>
"1002","","937482549"<endrec>
"1002","","937482554"<endrec>
"1002","","937483545"<endrec>
"1002","","937483565"<endrec>
"1002","","937487599"<endrec>
"1002","","937487653"<endrec>
"1002","","937487663"<endrec>
"1002","","937487666"<endrec>
"1002","","937488592"<endrec>
"1002","","937489584"<endrec>
"1002","","937490584"<endrec>
"1002","","937490586"<endrec>
"1002","","937490588"<endrec>
"1002","","937490610"<endrec>
"1002","","937490611"<endrec>
"1002","","937490636"<endrec>
"1002","","937491606"<endrec>
"1002","","937491612"<endrec>
"1002","","937492657"<endrec>
"1002","","937492658"<endrec>
"1002","","937494610"<endrec>
"1002","","937494612"<endrec>
"1002","","937495624"<endrec>
"1002","","937495625"<endrec>
"1002","","937496683"<endrec>
"1002","","937496687"<endrec>
"1002","","937496689"<endrec>
"1002","","937496710"<endrec>
"1002","","937496713"<endrec>
"1002","","937496738"<endrec>
"1002","","937496804"<endrec>
"1002","","937496808"<endrec>
"1002","","937496810"<endrec>
"1002","","937496811"<endrec>
"1002","","937497651"<endrec>
"1002","","937497657"<endrec>
"1002","","937497698"<endrec>
"1002","","937497699"<endrec>
"1002","","937497700"<endrec>
"1002","","937497701"<endrec>
"1002","","937497702"<endrec>
"1002","","937497703"<endrec>
"1002","","937497704"<endrec>
"1002","","937497705"<endrec>
"1002","","937497706"<endrec>
"1002","","937497707"<endrec>
"1002","","937498767"<endrec>
"1002","","937498801"<endrec>
"1002","","937498811"<endrec>
"1002","","937498812"<endrec>
"1002","","937498813"<endrec>
"1002","","937498816"<endrec>
"1002","","937502740"<endrec>
"1002","","937502741"<endrec>
"1002","","937502744"<endrec>
"1002","","937502745"<endrec>
"1002","","937502746"<endrec>
"1002","","937503728"<endrec>
"1002","","937506727"<endrec>
"1002","","937509825"<endrec>
"1002","","937509828"<endrec>
"1002","","937509860"<endrec>
"1002","","937510007"<endrec>
"1002","","937510096"<endrec>
"1002","","937510222"<endrec>
"1002","","937510295"<endrec>
"1002","","937510297"<endrec>
"1002","","937510379"<endrec>
"1002","","937510445"<endrec>
"1002","","937510448"<endrec>
"1002","","937512859"<endrec>
"1002","","937512874"<endrec>
"1002","","937512896"<endrec>
"1002","","937512912"<endrec>
"1002","","937513770"<endrec>
"1002","","937513771"<endrec>
"1002","","937513773"<endrec>
"1002","","937514734"<endrec>
"1002","","937514787"<endrec>
"1002","","937514822"<endrec>
"1002","","937515752"<endrec>
"1002","","937515753"<endrec>
"1002","","937515772"<endrec>
"1002","","937515775"<endrec>
"1002","","937515800"<endrec>
"1002","","937515828"<endrec>
"1002","","937515830"<endrec>
"1002","","937515961"<endrec>
"1002","","937516748"<endrec>
"1002","","937516769"<endrec>
"1002","","937517732"<endrec>
"1002","","937517733"<endrec>
"1002","","937523726"<endrec>
"1002","","937524742"<endrec>
"1002","","937526731"<endrec>
"1002","","937526750"<endrec>
"1002","","937526751"<endrec>
"1002","","937526752"<endrec>
"1002","","937527734"<endrec>
"1002","","937527751"<endrec>
"1002","","937527752"<endrec>
"1002","","937528734"<endrec>
"1002","","937528750"<endrec>
"1002","","937529739"<endrec>
"1002","","937529757"<endrec>
"1002","","937530737"<endrec>
"1002","","937532730"<endrec>
"1002","","937532731"<endrec>
"1002","","937532905"<endrec>
"1002","","937532916"<endrec>
"1002","","937533731"<endrec>
"1002","","937533765"<endrec>
"1002","","937533862"<endrec>
"1002","","937533864"<endrec>
"1002","","937535752"<endrec>
"1002","","937535761"<endrec>
"1002","","937537725"<endrec>
"1002","","937537726"<endrec>
"1002","","937537757"<endrec>
"1002","","937537758"<endrec>
"1002","","937537780"<endrec>
"1002","","937538726"<endrec>
"1002","","937538728"<endrec>
"1002","","937539741"<endrec>
"1002","","937539746"<endrec>
"1002","","937539811"<endrec>
"1002","","937539815"<endrec>
"1002","","937539823"<endrec>
"1002","","937539853"<endrec>
"1002","","937539888"<endrec>
"1002","","937539890"<endrec>
"1002","","937539906"<endrec>
"1002","","937539909"<endrec>
"1002","","937539918"<endrec>
"1002","","937539919"<endrec>
"1002","","937539921"<endrec>
"1002","","937539939"<endrec>
"1002","","937539945"<endrec>
"1002","","937539947"<endrec>
"1002","","937539962"<endrec>
"1002","","937542731"<endrec>
"1002","","937542738"<endrec>
"1002","","937544815"<endrec>
"1002","","937544824"<endrec>
"1002","","937544829"<endrec>
"1002","","937544875"<endrec>
"1002","","937544876"<endrec>
"1002","","937544880"<endrec>
"1002","","937545725"<endrec>
"1002","","937545732"<endrec>
"1002","","937547730"<endrec>
"1002","","937547754"<endrec>
"1002","","937547758"<endrec>
"1002","","937547771"<endrec>
"1002","","937547774"<endrec>
"1002","","937547787"<endrec>
"1002","","937548813"<endrec>
"1002","","937548824"<endrec>
"1002","","937548825"<endrec>
"1002","","937548859"<endrec>
"1002","","937548864"<endrec>
"1002","","937552758"<endrec>
"1002","","937552759"<endrec>
"1002","","937566814"<endrec>
"1002","","937566823"<endrec>
"1002","","937566845"<endrec>
"1002","","937566848"<endrec>
"1002","","937567733"<endrec>
"1002","","937572778"<endrec>
"1002","","937572781"<endrec>
"1002","","937572796"<endrec>
"1002","","937577767"<endrec>
"1002","","937577770"<endrec>
"1002","","937577771"<endrec>
"1002","","937577773"<endrec>
"1002","","937583776"<endrec>
"1002","","937583892"<endrec>
"1002","","937583910"<endrec>
"1002","","937583915"<endrec>
"1002","","937584761"<endrec>
"1002","","937585792"<endrec>
"1002","","937585794"<endrec>
"1002","","937585843"<endrec>
"1002","","937586771"<endrec>
"1002","","937586773"<endrec>
"1002","","937586775"<endrec>
"1002","","937586776"<endrec>
"1002","","937586777"<endrec>
"1002","","937593773"<endrec>
"1002","","937605770"<endrec>
"1002","","937607760"<endrec>
"1002","","937607761"<endrec>
"1002","","937607764"<endrec>
"1002","","937607776"<endrec>
"1002","","937609801"<endrec>
"1002","","937609802"<endrec>
"1002","","937609803"<endrec>
"1002","","937609806"<endrec>
"1002","","937609814"<endrec>
"1002","","937609815"<endrec>
"1002","","937609817"<endrec>
"1002","","937609820"<endrec>
"1002","","937609821"<endrec>
"1002","","937609822"<endrec>
"1002","","937609824"<endrec>
"1002","","937609825"<endrec>
"1002","","937609828"<endrec>
"1002","","937609829"<endrec>
"1002","","937609834"<endrec>
"1002","","937609835"<endrec>
"1002","","937609836"<endrec>
"1002","","937612788"<endrec>
"1002","","937612853"<endrec>
"1002","","937612855"<endrec>
"1002","","937612915"<endrec>
"1002","","937612916"<endrec>
"1002","","937619770"<endrec>
"1002","","937619771"<endrec>
"1002","","937619892"<endrec>
"1002","","937664957"<endrec>
"1002","","937664958"<endrec>
"1002","","937664959"<endrec>
"1002","","937664962"<endrec>
"1002","","937664963"<endrec>
"1002","","937664965"<endrec>
"1002","","937664966"<endrec>
"1002","","937664971"<endrec>
"1002","","937665066"<endrec>
"1002","","937665067"<endrec>
"1002","","937665090"<endrec>
"1002","","937665101"<endrec>
"1002","","937665105"<endrec>
"1002","","937665106"<endrec>
"1002","","937665107"<endrec>
"1002","","937665108"<endrec>
"1002","","937665109"<endrec>
"1002","","937698759"<endrec>
"1003","","20301"<endrec>
"1003","","20302"<endrec>
"1003","","20308"<endrec>
"1003","","20312"<endrec>
"1003","","20314"<endrec>
"1003","","20315"<endrec>
"1003","","20316"<endrec>
"1003","","20317"<endrec>
"1003","","20318"<endrec>
"1003","","20319"<endrec>
"1003","","20320"<endrec>
"1003","","20321"<endrec>
"1003","","20322"<endrec>
"1003","","20323"<endrec>
"1003","","20324"<endrec>
"1003","","20326"<endrec>
"1003","","20328"<endrec>
"1003","","20329"<endrec>
"1003","","30004027"<endrec>
"1003","","30004043"<endrec>
"1003","","30004080"<endrec>
"1003","","30004082"<endrec>
"1003","","30011082"<endrec>
"1003","","30013137"<endrec>
"1003","","30013209"<endrec>
"1003","","30015314"<endrec>
"1003","","30015680"<endrec>
"1003","","30026245"<endrec>
"1003","","30048262"<endrec>
"1003","","30071533"<endrec>
"1003","","30083565"<endrec>
"1003","","30090620"<endrec>
"1003","","30094627"<endrec>
"1003","","30100755"<endrec>
"1003","","30109847"<endrec>
"1003","","30112887"<endrec>
"1003","","30114895"<endrec>
"1003","","30139080"<endrec>
"1003","","30140081"<endrec>
"1003","","937127876"<endrec>
"1003","","937150100"<endrec>
"1003","","937150118"<endrec>
"1003","","937150139"<endrec>
"1003","","937150140"<endrec>
"1003","","937150141"<endrec>
"1003","","937153133"<endrec>
"1003","","937154161"<endrec>
"1003","","937154162"<endrec>
"1003","","937155146"<endrec>
"1003","","937156180"<endrec>
"1003","","937156181"<endrec>
"1003","","937158188"<endrec>
"1003","","937158189"<endrec>
"1003","","937158190"<endrec>
"1003","","937158192"<endrec>
"1003","","937158193"<endrec>
"1003","","937158194"<endrec>
"1003","","937158195"<endrec>
"1003","","937158196"<endrec>
"1003","","937158197"<endrec>
"1003","","937158198"<endrec>
"1003","","937158199"<endrec>
"1003","","937158200"<endrec>
"1003","","937161213"<endrec>
"1003","","937161218"<endrec>
"1003","","937162209"<endrec>
"1003","","937163190"<endrec>
"1003","","937163206"<endrec>
"1003","","937163228"<endrec>
"1003","","937164214"<endrec>
"1003","","937164236"<endrec>
"1003","","937164241"<endrec>
"1003","","937164246"<endrec>
"1003","","937164248"<endrec>
"1003","","937164252"<endrec>
"1003","","937164255"<endrec>
"1003","","937164258"<endrec>
"1003","","937164270"<endrec>
"1003","","937164276"<endrec>
"1003","","937166313"<endrec>
"1003","","937166315"<endrec>
"1003","","937166316"<endrec>
"1003","","937166440"<endrec>
"1003","","937166444"<endrec>
"1003","","937166482"<endrec>
"1003","","937167318"<endrec>
"1003","","937167323"<endrec>
"1003","","937167373"<endrec>
"1003","","937167380"<endrec>
"1003","","937168332"<endrec>
"1003","","937174340"<endrec>
"1003","","937174341"<endrec>
"1003","","937174345"<endrec>
"1003","","937174355"<endrec>
"1003","","937174358"<endrec>
"1003","","937174376"<endrec>
"1003","","937175382"<endrec>
"1003","","937175383"<endrec>
"1003","","937175385"<endrec>
"1003","","937175392"<endrec>
"1003","","937176393"<endrec>
"1003","","937178395"<endrec>
"1003","","937178398"<endrec>
"1003","","937178411"<endrec>
"1003","","937178413"<endrec>
"1003","","937178414"<endrec>
"1003","","937178416"<endrec>
"1003","","937178417"<endrec>
"1003","","937178419"<endrec>
"1003","","937178423"<endrec>
"1003","","937178424"<endrec>
"1003","","937178425"<endrec>
"1003","","937178432"<endrec>
"1003","","937178433"<endrec>
"1003","","937178434"<endrec>
"1003","","937178437"<endrec>
"1003","","937178438"<endrec>
"1003","","937178440"<endrec>
"1003","","937178442"<endrec>
"1003","","937178444"<endrec>
"1003","","937178453"<endrec>
"1003","","937178454"<endrec>
"1003","","937178470"<endrec>
"1003","","937178481"<endrec>
"1003","","937178527"<endrec>
"1003","","937178548"<endrec>
"1003","","937178557"<endrec>
"1003","","937178644"<endrec>
"1003","","937178645"<endrec>
"1003","","937178659"<endrec>
"1003","","937179453"<endrec>
"1003","","937182509"<endrec>
"1003","","937183459"<endrec>
"1003","","937183460"<endrec>
"1003","","937183461"<endrec>
"1003","","937183468"<endrec>
"1003","","937183469"<endrec>
"1003","","937183475"<endrec>
"1003","","937183477"<endrec>
"1003","","937184535"<endrec>
"1003","","937184536"<endrec>
"1003","","937188530"<endrec>
"1003","","937188534"<endrec>
"1003","","937189531"<endrec>
"1003","","937190556"<endrec>
"1003","","937190557"<endrec>
"1003","","937190559"<endrec>
"1003","","937190579"<endrec>
"1003","","937190580"<endrec>
"1003","","937190582"<endrec>
"1003","","937190583"<endrec>
"1003","","937192542"<endrec>
"1003","","937195534"<endrec>
"1003","","937195539"<endrec>
"1003","","937195542"<endrec>
"1003","","937195559"<endrec>
"1003","","937195567"<endrec>
"1003","","937195568"<endrec>
"1003","","937195569"<endrec>
"1003","","937195570"<endrec>
"1003","","937195571"<endrec>
"1003","","937195573"<endrec>
"1003","","937195588"<endrec>
"1003","","937197533"<endrec>
"1003","","937197541"<endrec>
"1003","","937197562"<endrec>
"1003","","937197580"<endrec>
"1003","","937197585"<endrec>
"1003","","937197586"<endrec>
"1003","","937197590"<endrec>
"1003","","937197594"<endrec>
"1003","","937197618"<endrec>
"1003","","937197644"<endrec>
"1003","","937197648"<endrec>
"1003","","937197654"<endrec>
"1003","","937197656"<endrec>
"1003","","937197867"<endrec>
"1003","","937198549"<endrec>
"1003","","937198554"<endrec>
"1003","","937198555"<endrec>
"1003","","937198556"<endrec>
"1003","","937198557"<endrec>
"1003","","937198558"<endrec>
"1003","","937198559"<endrec>
"1003","","937198560"<endrec>
"1003","","937199536"<endrec>
"1003","","937199537"<endrec>
"1003","","937199538"<endrec>
"1003","","937199539"<endrec>
"1003","","937199540"<endrec>
"1003","","937199541"<endrec>
"1003","","937199542"<endrec>
"1003","","937199546"<endrec>
"1003","","937199547"<endrec>
"1003","","937199548"<endrec>
"1003","","937199550"<endrec>
"1003","","937200554"<endrec>
"1003","","937200572"<endrec>
"1003","","937200578"<endrec>
"1003","","937200579"<endrec>
"1003","","937200581"<endrec>
"1003","","937200582"<endrec>
"1003","","937200583"<endrec>
"1003","","937203538"<endrec>
"1003","","937203551"<endrec>
"1003","","937203555"<endrec>
"1003","","937203556"<endrec>
"1003","","937203557"<endrec>
"1003","","937203558"<endrec>
"1003","","937203559"<endrec>
"1003","","937205539"<endrec>
"1003","","937205554"<endrec>
"1003","","937205555"<endrec>
"1003","","937205559"<endrec>
"1003","","937205560"<endrec>
"1003","","937205561"<endrec>
"1003","","937205562"<endrec>
"1003","","937205563"<endrec>
"1003","","937205584"<endrec>
"1003","","937205585"<endrec>
"1003","","937205588"<endrec>
"1003","","937205591"<endrec>
"1003","","937205592"<endrec>
"1003","","937205596"<endrec>
"1003","","937205615"<endrec>
"1003","","937205619"<endrec>
"1003","","937205661"<endrec>
"1003","","937205668"<endrec>
"1003","","937205680"<endrec>
"1003","","937205688"<endrec>
"1003","","937205689"<endrec>
"1003","","937205694"<endrec>
"1003","","937205696"<endrec>
"1003","","937205697"<endrec>
"1003","","937205703"<endrec>
"1003","","937205704"<endrec>
"1003","","937205716"<endrec>
"1003","","937206534"<endrec>
"1003","","937208545"<endrec>
"1003","","937208553"<endrec>
"1003","","937208559"<endrec>
"1003","","937208586"<endrec>
"1003","","937208592"<endrec>
"1003","","937208596"<endrec>
"1003","","937210542"<endrec>
"1003","","937210547"<endrec>
"1003","","937210551"<endrec>
"1003","","937210568"<endrec>
"1003","","937210571"<endrec>
"1003","","937210632"<endrec>
"1003","","937210634"<endrec>
"1003","","937210635"<endrec>
"1003","","937210636"<endrec>
"1003","","937210637"<endrec>
"1003","","937210638"<endrec>
"1003","","937210640"<endrec>
"1003","","937210641"<endrec>
"1003","","937210642"<endrec>
"1003","","937210643"<endrec>
"1003","","937210644"<endrec>
"1003","","937210645"<endrec>
"1003","","937210655"<endrec>
"1003","","937210656"<endrec>
"1003","","937210671"<endrec>
"1003","","937210684"<endrec>
"1003","","937210694"<endrec>
"1003","","937210697"<endrec>
"1003","","937210698"<endrec>
"1003","","937210699"<endrec>
"1003","","937210700"<endrec>
"1003","","937210710"<endrec>
"1003","","937210712"<endrec>
"1003","","937210713"<endrec>
"1003","","937210724"<endrec>
"1003","","937210733"<endrec>
"1003","","937210739"<endrec>
"1003","","937210774"<endrec>
"1003","","937210783"<endrec>
"1003","","937212549"<endrec>
"1003","","937213542"<endrec>
"1003","","937213552"<endrec>
"1003","","937213584"<endrec>
"1003","","937214568"<endrec>
"1003","","937214624"<endrec>
"1003","","937214627"<endrec>
"1003","","937214638"<endrec>
"1003","","937214649"<endrec>
"1003","","937214651"<endrec>
"1003","","937214661"<endrec>
"1003","","937214664"<endrec>
"1003","","937214681"<endrec>
"1003","","937215553"<endrec>
"1003","","937215568"<endrec>
"1003","","937215576"<endrec>
"1003","","937215584"<endrec>
"1003","","937215585"<endrec>
"1003","","937215586"<endrec>
"1003","","937215635"<endrec>
"1003","","937215636"<endrec>
"1003","","937215637"<endrec>
"1003","","937215672"<endrec>
"1003","","937215677"<endrec>
"1003","","937215703"<endrec>
"1003","","937215714"<endrec>
"1003","","937216550"<endrec>
"1003","","937216560"<endrec>
"1003","","937216574"<endrec>
"1003","","937216659"<endrec>
"1003","","937216660"<endrec>
"1003","","937216668"<endrec>
"1003","","937217588"<endrec>
"1003","","937217614"<endrec>
"1003","","937217632"<endrec>
"1003","","937217642"<endrec>
"1003","","937217646"<endrec>
"1003","","937217648"<endrec>
"1003","","937217671"<endrec>
"1003","","937217683"<endrec>
"1003","","937217686"<endrec>
"1003","","937217729"<endrec>
"1003","","937217735"<endrec>
"1003","","937217751"<endrec>
"1003","","937217784"<endrec>
"1003","","937217795"<endrec>
"1003","","937217812"<endrec>
"1003","","937217828"<endrec>
"1003","","937218587"<endrec>
"1003","","937218595"<endrec>
"1003","","937218598"<endrec>
"1003","","937218601"<endrec>
"1003","","937218632"<endrec>
"1003","","937218680"<endrec>
"1003","","937218734"<endrec>
"1003","","937218735"<endrec>
"1003","","937218736"<endrec>
"1003","","937218737"<endrec>
"1003","","937218744"<endrec>
"1003","","937218750"<endrec>
"1003","","937218751"<endrec>
"1003","","937218771"<endrec>
"1003","","937218773"<endrec>
"1003","","937218777"<endrec>
"1003","","937218778"<endrec>
"1003","","937218783"<endrec>
"1003","","937218796"<endrec>
"1003","","937218813"<endrec>
"1003","","937218822"<endrec>
"1003","","937218842"<endrec>
"1003","","937218877"<endrec>
"1003","","937218889"<endrec>
"1003","","937219049"<endrec>
"1003","","937219106"<endrec>
"1003","","937219109"<endrec>
"1003","","937219147"<endrec>
"1003","","937219170"<endrec>
"1003","","937219182"<endrec>
"1003","","937219209"<endrec>
"1003","","937219248"<endrec>
"1003","","937219282"<endrec>
"1003","","937219303"<endrec>
"1003","","937219317"<endrec>
"1003","","937219330"<endrec>
"1003","","937219346"<endrec>
"1003","","937219347"<endrec>
"1003","","937219406"<endrec>
"1003","","937220605"<endrec>
"1003","","937220681"<endrec>
"1003","","937220682"<endrec>
"1003","","937220683"<endrec>
"1003","","937220747"<endrec>
"1003","","937220749"<endrec>
"1003","","937220751"<endrec>
"1003","","937220752"<endrec>
"1003","","937220767"<endrec>
"1003","","937220773"<endrec>
"1003","","937227548"<endrec>
"1003","","937227584"<endrec>
"1003","","937227585"<endrec>
"1003","","937227586"<endrec>
"1003","","937227587"<endrec>
"1003","","937227588"<endrec>
"1003","","937227589"<endrec>
"1003","","937227590"<endrec>
"1003","","937227591"<endrec>
"1003","","937227592"<endrec>
"1003","","937227593"<endrec>
"1003","","937227594"<endrec>
"1003","","937227595"<endrec>
"1003","","937227596"<endrec>
"1003","","937227597"<endrec>
"1003","","937227598"<endrec>
"1003","","937227599"<endrec>
"1003","","937227600"<endrec>
"1003","","937227601"<endrec>
"1003","","937227602"<endrec>
"1003","","937227603"<endrec>
"1003","","937227604"<endrec>
"1003","","937227605"<endrec>
"1003","","937227614"<endrec>
"1003","","937227615"<endrec>
"1003","","937227626"<endrec>
"1003","","937228552"<endrec>
"1003","","937228553"<endrec>
"1003","","937229553"<endrec>
"1003","","937229614"<endrec>
"1003","","937229615"<endrec>
"1003","","937229618"<endrec>
"1003","","937229619"<endrec>
"1003","","937229621"<endrec>
"1003","","937229631"<endrec>
"1003","","937229634"<endrec>
"1003","","937229649"<endrec>
"1003","","937229650"<endrec>
"1003","","937229665"<endrec>
"1003","","937229670"<endrec>
"1003","","937230542"<endrec>
"1003","","937230547"<endrec>
"1003","","937230553"<endrec>
"1003","","937230633"<endrec>
"1003","","937230634"<endrec>
"1003","","937230650"<endrec>
"1003","","937230665"<endrec>
"1003","","937230666"<endrec>
"1003","","937231547"<endrec>
"1003","","937232584"<endrec>
"1003","","937232587"<endrec>
"1003","","937232605"<endrec>
"1003","","937232612"<endrec>
"1003","","937232619"<endrec>
"1003","","937233560"<endrec>
"1003","","937233561"<endrec>
"1003","","937233562"<endrec>
"1003","","937233563"<endrec>
"1003","","937233564"<endrec>
"1003","","937233565"<endrec>
"1003","","937233566"<endrec>
"1003","","937233567"<endrec>
"1003","","937233568"<endrec>
"1003","","937233569"<endrec>
"1003","","937234551"<endrec>
"1003","","937235580"<endrec>
"1003","","937235581"<endrec>
"1003","","937235582"<endrec>
"1003","","937235589"<endrec>
"1003","","937235596"<endrec>
"1003","","937235597"<endrec>
"1003","","937235598"<endrec>
"1003","","937235599"<endrec>
"1003","","937235610"<endrec>
"1003","","937235619"<endrec>
"1003","","937238662"<endrec>
"1003","","937238663"<endrec>
"1003","","937243686"<endrec>
"1003","","937243687"<endrec>
"1003","","937243694"<endrec>
"1003","","937243695"<endrec>
"1003","","937244662"<endrec>
"1003","","937244663"<endrec>
"1003","","937244664"<endrec>
"1003","","937244667"<endrec>
"1003","","937244668"<endrec>
"1003","","937244669"<endrec>
"1003","","937244670"<endrec>
"1003","","937244671"<endrec>
"1003","","937244672"<endrec>
"1003","","937244673"<endrec>
"1003","","937244674"<endrec>
"1003","","937244676"<endrec>
"1003","","937244677"<endrec>
"1003","","937244678"<endrec>
"1003","","937244680"<endrec>
"1003","","937244687"<endrec>
"1003","","937244688"<endrec>
"1003","","937244694"<endrec>
"1003","","937244702"<endrec>
"1003","","937244703"<endrec>
"1003","","937244708"<endrec>
"1003","","937244710"<endrec>
"1003","","937244712"<endrec>
"1003","","937244713"<endrec>
"1003","","937244714"<endrec>
"1003","","937244715"<endrec>
"1003","","937244742"<endrec>
"1003","","937244757"<endrec>
"1003","","937244758"<endrec>
"1003","","937244816"<endrec>
"1003","","937249813"<endrec>
"1003","","937249814"<endrec>
"1003","","937250683"<endrec>
"1003","","937253687"<endrec>
"1003","","937253764"<endrec>
"1003","","937253765"<endrec>
"1003","","937254731"<endrec>
"1003","","937254744"<endrec>
"1003","","937254843"<endrec>
"1003","","937260699"<endrec>
"1003","","937260715"<endrec>
"1003","","937260716"<endrec>
"1003","","937260717"<endrec>
"1003","","937260718"<endrec>
"1003","","937260731"<endrec>
"1003","","937260732"<endrec>
"1003","","937260733"<endrec>
"1003","","937260734"<endrec>
"1003","","937260794"<endrec>
"1003","","937261692"<endrec>
"1003","","937261693"<endrec>
"1003","","937261694"<endrec>
"1003","","937261695"<endrec>
"1003","","937261696"<endrec>
"1003","","937261698"<endrec>
"1003","","937261715"<endrec>
"1003","","937261717"<endrec>
"1003","","937262731"<endrec>
"1003","","937262732"<endrec>
"1003","","937262902"<endrec>
"1003","","937263730"<endrec>
"1003","","937263731"<endrec>
"1003","","937264685"<endrec>
"1003","","937264686"<endrec>
"1003","","937264687"<endrec>
"1003","","937264693"<endrec>
"1003","","937264694"<endrec>
"1003","","937264695"<endrec>
"1003","","937264696"<endrec>
"1003","","937264711"<endrec>
"1003","","937264712"<endrec>
"1003","","937264713"<endrec>
"1003","","937265755"<endrec>
"1003","","937265763"<endrec>
"1003","","937267803"<endrec>
"1003","","937267805"<endrec>
"1003","","937267811"<endrec>
"1003","","937270833"<endrec>
"1003","","937272818"<endrec>
"1003","","937273838"<endrec>
"1003","","937279872"<endrec>
"1003","","937279922"<endrec>
"1003","","937279923"<endrec>
"1003","","937279951"<endrec>
"1003","","937279977"<endrec>
"1003","","937280003"<endrec>
"1003","","937280827"<endrec>
"1003","","937280828"<endrec>
"1003","","937280829"<endrec>
"1003","","937280830"<endrec>
"1003","","937280831"<endrec>
"1003","","937281847"<endrec>
"1003","","937281902"<endrec>
"1003","","937281903"<endrec>
"1003","","937281931"<endrec>
"1003","","937281944"<endrec>
"1003","","937284838"<endrec>
"1003","","937285834"<endrec>
"1003","","937286823"<endrec>
"1003","","937290830"<endrec>
"1003","","937296818"<endrec>
"1003","","937298832"<endrec>
"1003","","937298838"<endrec>
"1003","","937300830"<endrec>
"1003","","937300838"<endrec>
"1003","","937300839"<endrec>
"1003","","937302855"<endrec>
"1003","","937305836"<endrec>
"1003","","937307854"<endrec>
"1003","","937308854"<endrec>
"1003","","937308861"<endrec>
"1003","","937308864"<endrec>
"1003","","937308883"<endrec>
"1003","","937308894"<endrec>
"1003","","937308934"<endrec>
"1003","","937309880"<endrec>
"1003","","937311854"<endrec>
"1003","","937311872"<endrec>
"1003","","937311873"<endrec>
"1003","","937313854"<endrec>
"1003","","937313856"<endrec>
"1003","","937313859"<endrec>
"1003","","937315865"<endrec>
"1003","","937323878"<endrec>
"1003","","937325878"<endrec>
"1003","","937325880"<endrec>
"1003","","937325883"<endrec>
"1003","","937325892"<endrec>
"1003","","937325898"<endrec>
"1003","","937327886"<endrec>
"1003","","937327888"<endrec>
"1003","","937327893"<endrec>
"1003","","937327894"<endrec>
