APPLYDATE,CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,EFFECTIVEMODE,EXPIREDATE,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NAME,PROFILE_ID,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"2015-10-01 11:39:31.524000","203000000000011312","2015-10-01 11:38:54.747000","Test CP_IBM1_V2","1","2015-10-01 11:41:30.885000","5000","203000000000011312","2015-10-01 11:41:30.888000","","Test CP_IBM1","20196","50","937164200"<endrec>
"2015-10-01 11:41:30.885000","203000000000011312","2015-10-01 11:41:04.559000","Test CP_IBM1_V3","1","2099-12-31 23:59:59.000000","5000","203000000000011312","2015-10-01 14:08:20.305000","","Test CP_IBM1","20196","60","937164201"<endrec>
"2015-10-07 11:00:51.290000","203000000000010804","2015-10-07 10:53:34.116000","Karen demo TZ Tariff
Business tariff where business pays 4% of the payment value","1","2099-12-31 23:59:59.000000","5000","203000000000010804","2015-10-07 11:00:51.294000","","TZ - Pay Bill Split B4-C0","20197","30","937164220"<endrec>
"2015-10-09 11:51:58.911000","203000000000010806","2015-10-09 11:50:56.113000","Default Customer Charge Profile","1","2015-10-09 12:49:28.253000","1000","203000000000010806","2015-10-09 12:49:28.258000","","Default Customer Charge Profile","20002","50","937164259"<endrec>
"2015-10-09 12:49:28.253000","203000000000010806","2015-10-09 12:48:15.958000","Default Customer Charge Profile","1","2015-10-09 13:34:00.151000","1000","203000000000010806","2015-10-09 13:34:00.156000","","Default Customer Charge Profile","20002","50","937164260"<endrec>
"2015-10-09 13:34:00.151000","203000000000010806","2015-10-09 13:32:47.825000","Default Customer Charge Profile","1","2015-10-09 13:47:44.384000","1000","203000000000010806","2015-10-09 13:47:44.388000","","Default Customer Charge Profile","20002","50","937164263"<endrec>
"2015-10-09 13:47:44.384000","203000000000010806","2015-10-09 13:46:22.537000","Default Customer Charge Profile","1","2015-10-09 13:58:19.994000","1000","203000000000010806","2015-10-09 13:58:19.998000","","Default Customer Charge Profile","20002","50","937164264"<endrec>
"2015-10-09 13:58:19.994000","203000000000010806","2015-10-09 13:57:18.608000","Default Customer Charge Profile","1","2015-10-09 14:02:16.660000","1000","203000000000010806","2015-10-09 14:02:16.665000","","Default Customer Charge Profile","20002","50","937164265"<endrec>
"2015-10-09 14:02:16.660000","203000000000010806","2015-10-09 14:01:34.112000","Default Customer Charge Profile","1","2015-10-09 14:18:59.498000","1000","203000000000010806","2015-10-09 14:18:59.501000","","Default Customer Charge Profile","20002","50","937164266"<endrec>
"2015-10-09 14:18:59.498000","203000000000010806","2015-10-09 14:17:56.031000","Default Customer Charge Profile","1","2015-10-09 14:43:16.425000","1000","203000000000010806","2015-10-09 14:43:16.431000","","Default Customer Charge Profile","20002","50","937164267"<endrec>
"2015-10-09 14:43:16.425000","203000000000010806","2015-10-09 14:42:26.509000","Default Customer Charge Profile","1","2015-10-09 15:11:48.658000","1000","203000000000010806","2015-10-09 15:11:48.661000","","Default Customer Charge Profile","20002","50","937164268"<endrec>
"2015-10-09 15:11:48.658000","203000000000010806","2015-10-09 15:11:20.868000","Default Customer Charge Profile","1","2015-10-12 08:25:04.318000","1000","203000000000010806","2015-10-12 08:25:04.322000","","Default Customer Charge Profile","20002","50","937164273"<endrec>
"2015-10-12 08:25:04.318000","203000000000010806","2015-10-12 08:24:22.457000","Default Customer Charge Profile","1","2015-10-12 08:49:50.177000","1000","203000000000010806","2015-10-12 08:49:50.181000","","Default Customer Charge Profile","20002","50","937164280"<endrec>
"2015-10-12 08:49:50.177000","203000000000010806","2015-10-12 08:49:23.032000","Default Customer Charge Profile","1","2015-10-12 08:57:51.942000","1000","203000000000010806","2015-10-12 08:57:51.945000","","Default Customer Charge Profile","20002","50","937164281"<endrec>
"2015-10-12 08:57:51.942000","203000000000010806","2015-10-12 08:57:19.705000","Default Customer Charge Profile","1","2015-10-12 10:19:37.104000","1000","203000000000010806","2015-10-12 10:19:37.108000","","Default Customer Charge Profile","20002","50","937164282"<endrec>
"2015-10-12 10:19:37.104000","203000000000010806","2015-10-12 10:18:58.242000","Default Customer Charge Profile","1","2015-10-12 10:24:45.109000","1000","203000000000010806","2015-10-12 10:24:45.112000","","Default Customer Charge Profile","20002","50","937164283"<endrec>
"2015-10-12 10:24:45.109000","203000000000010806","2015-10-12 10:23:38.376000","Default Customer Charge Profile","1","2015-10-12 10:32:21.687000","1000","203000000000010806","2015-10-12 10:32:21.691000","","Default Customer Charge Profile","20002","50","937164284"<endrec>
"2015-10-12 10:32:21.687000","203000000000010806","2015-10-12 10:31:30.743000","Default Customer Charge Profile","1","2015-10-12 10:56:09.688000","1000","203000000000010806","2015-10-12 10:56:09.719000","","Default Customer Charge Profile","20002","50","937164285"<endrec>
"2015-10-12 10:56:09.688000","203000000000010806","2015-10-12 10:55:18.851000","Default Customer Charge Profile","1","2015-10-12 11:14:30.609000","1000","203000000000010806","2015-10-12 11:14:30.643000","","Default Customer Charge Profile","20002","50","937164286"<endrec>
"2015-10-12 11:14:30.609000","203000000000010806","2015-10-12 11:13:51.684000","Default Customer Charge Profile","1","2015-10-12 11:30:59.806000","1000","203000000000010806","2015-10-12 11:30:59.833000","","Default Customer Charge Profile","20002","50","937164287"<endrec>
"2015-10-12 11:30:59.806000","203000000000010806","2015-10-12 11:29:54.042000","Default Customer Charge Profile","1","2015-10-13 09:26:47.501000","1000","203000000000010806","2015-10-13 09:26:47.503000","","Default Customer Charge Profile","20002","50","937164288"<endrec>
"2015-10-13 08:51:29.759000","203000000000010806","2015-10-13 08:50:54.849000","Default Customer Charge Profile","1","2015-10-13 08:53:15.135000","1000","203000000000010806","2015-10-13 08:53:15.139000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937165294"<endrec>
"2015-10-13 08:54:20.053000","203000000000010806","2015-10-13 08:51:45.130000","IBM_Default Customer Charge Profile2_Dynamic","1","2015-10-16 08:37:01.070000","1000","203000000000010806","2015-10-16 08:37:01.073000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937165295"<endrec>
"2015-10-13 08:53:15.135000","203000000000010806","2015-10-13 08:52:42.434000","Default Customer Charge Profile","1","2015-10-14 14:19:10.922000","1000","203000000000010806","2015-10-14 14:19:10.925000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937165296"<endrec>
"2015-10-13 08:55:48.785000","203000000000010806","2015-10-13 08:54:45.326000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-16 08:36:59.991000","1000","203000000000010806","2015-10-16 08:36:59.994000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937165297"<endrec>
"2015-10-13 09:26:47.501000","203000000000010806","2015-10-13 09:11:29.280000","Default Customer Charge Profile","1","2015-10-13 09:44:24.420000","1000","203000000000010806","2015-10-13 09:44:24.423000","","Default Customer Charge Profile","20002","50","937165298"<endrec>
"2015-10-13 09:44:24.420000","203000000000010806","2015-10-13 09:43:55.831000","Default Customer Charge Profile","1","2015-10-13 11:49:36.367000","1000","203000000000010806","2015-10-13 11:49:36.371000","","Default Customer Charge Profile","20002","50","937165299"<endrec>
"2015-10-13 11:49:36.367000","203000000000010806","2015-10-13 11:49:03.726000","Default Customer Charge Profile","1","2015-10-13 12:29:16.866000","1000","203000000000010806","2015-10-13 12:29:16.870000","","Default Customer Charge Profile","20002","50","937165300"<endrec>
"2015-10-13 12:29:16.866000","203000000000010806","2015-10-13 12:28:12.325000","Default Customer Charge Profile","1","2015-10-16 08:29:43.220000","1000","203000000000010806","2015-10-16 08:29:43.225000","","Default Customer Charge Profile","20002","50","937165301"<endrec>
"2015-10-14 14:11:01.270000","203000000000011204","2015-10-14 13:05:19.958000","Dynamic Price for Blake","1","2099-12-31 23:59:59.000000","5000","203000000000011204","2015-10-14 14:11:01.274000","","Dynamic Price for Blake","20214","30","937166308"<endrec>
"2015-10-14 14:19:10.922000","203000000000010806","2015-10-14 14:18:30.807000","Default Customer Charge Profile","1","2015-10-15 13:43:40.973000","1000","203000000000010806","2015-10-15 13:43:40.977000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937166310"<endrec>
"2015-10-15 04:46:42.523000","203000000000011204","2015-10-15 04:42:50.041000","Customer Dynamic TEst","1","2015-10-15 04:56:47.355000","1000","203000000000011204","2015-10-15 04:56:47.359000","","Customer Dynamic TEst","20215","50","937166322"<endrec>
"2015-10-15 04:56:47.355000","203000000000011204","2015-10-15 04:56:02.974000","Customer Dynamic TEst","1","2015-10-16 05:34:31.560000","1000","203000000000011204","2015-10-16 05:34:31.563000","","Customer Dynamic TEst","20215","50","937166323"<endrec>
"2015-10-15 05:46:28.970000","203000000000011204","2015-10-15 05:43:52.122000","B2CCustomerDepositDynamicCharge","1","2015-10-15 05:53:09.749000","5000","203000000000011204","2015-10-15 05:53:09.753000","","B2CCustomerDepositDynamicCharge","20216","50","937166325"<endrec>
"2015-10-15 05:53:09.749000","203000000000011204","2015-10-15 05:49:39.821000","B2CCustomerDepositDynamicCharge","1","2015-10-15 08:35:47.348000","5000","203000000000011204","2015-10-15 08:35:47.354000","","B2CCustomerDepositDynamicCharge","20216","50","937166326"<endrec>
"2015-10-15 08:35:47.348000","203000000000011204","2015-10-15 08:29:32.480000","B2CCustomerDepositDynamicCharge","1","2015-10-27 11:58:15.584000","5000","203000000000012907","2015-10-27 11:58:15.587000","","B2CCustomerDepositDynamicCharge","20216","50","937166328"<endrec>
"2015-10-15 13:43:40.973000","203000000000010806","2015-10-15 13:42:39.837000","Default Customer Charge Profile","1","2015-10-16 08:47:21.330000","1000","203000000000010806","2015-10-16 08:47:21.334000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937166329"<endrec>
"2015-10-16 05:34:31.560000","203000000000011204","2015-10-16 05:33:39.256000","Customer Dynamic TEst","1","2015-10-16 05:49:05.849000","1000","203000000000011204","2015-10-16 05:49:05.878000","","Customer Dynamic TEst","20215","50","937166337"<endrec>
"2015-10-16 05:49:05.849000","203000000000011204","2015-10-16 05:36:55.643000","Customer Dynamic TEst","1","2015-10-29 03:41:39.330000","1000","203000000000011204","2015-10-29 03:41:39.335000","","Customer Dynamic TEst","20215","50","937166338"<endrec>
"2015-10-16 08:29:43.220000","203000000000010806","2015-10-16 08:22:03.035000","Default Customer Charge Profile","1","2015-10-19 09:11:45.448000","1000","203000000000010806","2015-10-19 09:11:45.453000","","Default Customer Charge Profile","20002","50","937166340"<endrec>
"2015-10-16 08:36:59.991000","203000000000010806","2015-10-16 08:29:16.309000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-16 10:50:43.580000","1000","203000000000010806","2015-10-16 10:50:43.583000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166342"<endrec>
"2015-10-16 08:37:01.070000","203000000000010806","2015-10-16 08:36:04.404000","IBM_Default Customer Charge Profile2_Dynamic","1","2015-10-19 09:04:57.531000","1000","203000000000010806","2015-10-19 09:04:57.537000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937166343"<endrec>
"2015-10-16 08:47:21.330000","203000000000010806","2015-10-16 08:45:40.285000","Default Customer Charge Profile","1","2015-10-19 09:19:59.202000","1000","203000000000010806","2015-10-19 09:19:59.207000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937166344"<endrec>
"2015-10-16 10:50:43.580000","203000000000010806","2015-10-16 10:50:07.425000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-16 11:48:00.550000","1000","203000000000010806","2015-10-16 11:48:00.554000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166348"<endrec>
"2015-10-16 11:48:00.550000","203000000000010806","2015-10-16 11:46:29.014000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 08:18:18.275000","1000","203000000000010806","2015-10-19 08:18:18.279000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166349"<endrec>
"2015-10-16 12:10:26.942000","203000000000010806","2015-10-16 11:54:23.464000","Default Organization Charge Profile","1","2015-10-16 12:44:17.154000","5000","203000000000010806","2015-10-16 12:44:17.158000","","Default Organization Charge Profile","20013","50","937166350"<endrec>
"2015-10-16 12:44:17.154000","203000000000010806","2015-10-16 12:43:36.853000","Default Organization Charge Profile","1","2015-10-16 13:58:47.985000","5000","203000000000010806","2015-10-16 13:58:47.988000","","Default Organization Charge Profile","20013","50","937166352"<endrec>
"2015-10-16 13:58:47.985000","203000000000010806","2015-10-16 13:57:46.590000","Default Organization Charge Profile","1","2015-10-16 14:01:15.625000","5000","203000000000010809","2015-10-16 14:01:15.657000","","Default Organization Charge Profile","20013","50","937166355"<endrec>
"2015-10-16 14:01:15.625000","203000000000010809","2015-10-16 14:00:15.488000","Default Organization Charge Profile","1","2015-11-03 09:45:30.473000","5000","203000000000010806","2015-11-03 09:45:30.477000","","Default Organization Charge Profile","20013","50","937166356"<endrec>
"2015-10-16 14:11:30.112000","203000000000010806","2015-10-16 14:10:51.715000","","1","2015-12-09 08:13:43.775000","5000","203000000000010806","2015-12-09 08:13:43.782000","","AgentProductCharge","20154","50","937166357"<endrec>
"2015-10-19 08:18:18.275000","203000000000010806","2015-10-19 08:15:22.258000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 08:37:47.572000","1000","203000000000010806","2015-10-19 08:37:47.578000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166366"<endrec>
"2015-10-19 08:37:47.572000","203000000000010806","2015-10-19 08:35:31.460000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 08:56:05.099000","1000","203000000000010806","2015-10-19 08:56:05.132000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166368"<endrec>
"2015-10-19 08:56:05.099000","203000000000010806","2015-10-19 08:55:11.905000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 08:59:34.840000","1000","203000000000010806","2015-10-19 08:59:34.866000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166369"<endrec>
"2015-10-19 08:59:34.840000","203000000000010806","2015-10-19 08:58:51.053000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 09:25:13.738000","1000","203000000000010806","2015-10-19 09:25:13.766000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166370"<endrec>
"2015-10-19 09:04:57.531000","203000000000010806","2015-10-19 09:04:10.971000","IBM_Default Customer Charge Profile2_Dynamic","1","2015-10-19 10:48:18.572000","1000","203000000000010811","2015-10-19 10:48:18.575000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937166371"<endrec>
"2015-10-19 09:11:45.448000","203000000000010806","2015-10-19 09:11:00.354000","Default Customer Charge Profile","1","2015-10-19 11:14:13.630000","1000","203000000000010806","2015-10-19 11:14:13.650000","","Default Customer Charge Profile","20002","50","937166372"<endrec>
"2015-10-19 09:19:59.202000","203000000000010806","2015-10-19 09:19:26.291000","Default Customer Charge Profile","1","2015-10-19 11:03:54.658000","1000","203000000000010810","2015-10-19 11:03:54.679000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937166373"<endrec>
"2015-10-19 09:25:13.738000","203000000000010806","2015-10-19 09:24:15.314000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 09:34:31.231000","1000","203000000000010806","2015-10-19 09:34:31.234000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166374"<endrec>
"2015-10-19 09:34:31.231000","203000000000010806","2015-10-19 09:33:54.239000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 10:56:12.820000","1000","203000000000010806","2015-10-19 10:56:12.824000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166375"<endrec>
"2015-10-19 10:48:18.572000","203000000000010811","2015-10-19 10:47:36.221000","IBM_Default Customer Charge Profile2_Dynamic","1","2015-10-19 11:01:40.065000","1000","203000000000010811","2015-10-19 11:01:40.070000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937166376"<endrec>
"2015-10-19 10:56:12.820000","203000000000010806","2015-10-19 10:55:25.948000","IBM_Default Customer Charge Profile3_Dynamic","1","2015-10-19 11:24:05.588000","1000","203000000000010806","2015-10-19 11:24:05.617000","","IBM_Default Customer Charge Profile3_Dynamic","20206","50","937166377"<endrec>
"2015-10-19 11:01:40.065000","203000000000010811","2015-10-19 11:00:49.014000","IBM_Default Customer Charge Profile2_Dynamic","1","2015-10-19 11:11:42.796000","1000","203000000000010811","2015-10-19 11:11:42.805000","","IBM_Default Customer Charge Profile2_Dynamic","20205","50","937166378"<endrec>
"2015-10-19 11:03:54.658000","203000000000010810","2015-10-19 11:02:11.331000","Default Customer Charge Profile","1","2015-10-19 11:32:30.974000","1000","203000000000010810","2015-10-19 11:32:30.989000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937166379"<endrec>
"2015-10-19 11:14:13.630000","203000000000010806","2015-10-19 11:05:58.849000","Default Customer Charge Profile","1","2015-10-19 11:24:02.098000","1000","203000000000010806","2015-10-19 11:24:02.129000","","Default Customer Charge Profile","20002","50","937166380"<endrec>
