CONTENT,ID,LANG,NAME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"Pay Bill With Prevalidation","0","en","TILL:OTC/Pay Bill With Prevalidation"<endrec>
"Operator Close Account","0","en","TILL:Operator Close Account"<endrec>
"Operator Create Account","0","en","TILL:Operator Create Account"<endrec>
"Operator care","0","en","TILL:Operator Services"<endrec>
"Identify Assistant","0","en","TILL:Operator Services/Identify Assistant"<endrec>
"Send Start PIN","0","en","TILL:Operator Services/Send Start Key"<endrec>
"Unlock PIN","0","en","TILL:Operator Services/Unlock PIN"<endrec>
"Update Operator KYC","0","en","TILL:Operator Services/Update Operator KYC"<endrec>
"Org Intra_Account Transfer","0","en","TILL:Org Intra_Account Transfer"<endrec>
"Transfer from org float to Working account","0","en","TILL:Org Intra_Account Transfer/Transfer from org float to Working account"<endrec>
"Transfer from org float to org float","0","en","TILL:Org Intra_Account Transfer/Transfer from org float to org float"<endrec>
"org float to org float","0","en","TILL:Org Intra_Account Transfer/org float to org float"<endrec>
"Org Query 3rd Buy Goods","0","en","TILL:Org Query 3rd Buy Goods"<endrec>
"Org Query 3rd Buy Goods and Payment","0","en","TILL:Org Query 3rd Buy Goods and Payment"<endrec>
"OrgOperator Self Update KYC","0","en","TILL:OrgOperator Self Update KYC"<endrec>
"OrgQuery3rdBill","0","en","TILL:OrgQuery3rdBill"<endrec>
"Orgazination Query 3rd Bill","0","en","TILL:Orgazination Query 3rd Bill"<endrec>
"Others","0","en","TILL:Others"<endrec>
"Query Airtime Balance","0","en","TILL:Others/Query Airtime Balance"<endrec>
"Query Dompetku e-money Balance","0","en","TILL:Others/Query Dompetku e-money Balance"<endrec>
"Query Organization Information","0","en","TILL:Others/Query Organization Information"<endrec>
"Preferred Contact manage","0","en","TILL:Preferred Contact manage"<endrec>
"Manage Preferred Contact","0","en","TILL:Preferred Contact manage/Manage Preferred Contact"<endrec>
"Query Preferred Contact","0","en","TILL:Preferred Contact manage/Query Preferred Contact"<endrec>
"Purchase Airtime","0","en","TILL:Purchase Airtime"<endrec>
"Buy Airtime from Org Bank Account","0","en","TILL:Purchase Airtime/Buy Airtime from Org Bank Account"<endrec>
"Organization Etopup","0","en","TILL:Purchase Airtime/Organization Etopup"<endrec>
"Purchase Package","0","en","TILL:Purchase Package"<endrec>
"Purchase Data Package","0","en","TILL:Purchase Package/Purchase Data Package"<endrec>
"Purchase VAS Package","0","en","TILL:Purchase Package/Purchase VAS Package"<endrec>
"Query 3rd Bill And Payment","0","en","TILL:Query 3rd Bill And Payment"<endrec>
"Register a Customer","0","en","TILL:Register a Customer"<endrec>
"Reminder","0","en","TILL:Reminder"<endrec>
"Cancel Schedule","0","en","TILL:Reminder/Cancel Schedule"<endrec>
"Create Schedul","0","en","TILL:Reminder/Create Schedule"<endrec>
"Transfer From Bank To M-PESA","0","en","TILL:Reminder/Create Schedule/Transfer From Bank To M-PESA"<endrec>
"Transfer From M-PESA To Bank","0","en","TILL:Reminder/Create Schedule/Transfer From M-PESA To Bank"<endrec>
"pay bill","0","en","TILL:Reminder/Create Schedule/pay bill"<endrec>
"Initiate Organization Transaction by Reminder","0","en","TILL:Reminder/Initiate Organization Transaction by Reminder"<endrec>
"View Schedule","0","en","TILL:Reminder/View Schedule"<endrec>
"Saving Plan","0","en","TILL:Saving Plan"<endrec>
"Subscribe Saving Plan For Customer","0","en","TILL:Saving Plan/Subscribe Saving Plan For Customer"<endrec>
"Subscribe Saving Plan For Group","0","en","TILL:Saving Plan/Subscribe Saving Plan For Group"<endrec>
"Subscribe Saving Plan For Org","0","en","TILL:Saving Plan/Subscribe Saving Plan For Org"<endrec>
"UnSubscribe Saving Plan For Customer","0","en","TILL:Saving Plan/UnSubscribe Saving Plan For Customer"<endrec>
"UnSubscribe Saving Plan For Group","0","en","TILL:Saving Plan/UnSubscribe Saving Plan For Group"<endrec>
"UnSubscribe Saving Plan For Org","0","en","TILL:Saving Plan/UnSubscribe Saving Plan For Org"<endrec>
"Self Service","0","en","TILL:Self Service"<endrec>
"Query Transaction Via Receipt No","0","en","TILL:Self Service/Query Transaction Via Receipt No"<endrec>
"Sell Airtime","0","en","TILL:Sell Airtime"<endrec>
"Sell Airtime via org float","0","en","TILL:Sell Airtime/Sell Airtime via org float"<endrec>
"Standing Order","0","en","TILL:Standing Order"<endrec>
"Cancel Standing Order Schedule","0","en","TILL:Standing Order/Cancel Standing Order Schedule"<endrec>
"Create Org Standing Order Schedule","0","en","TILL:Standing Order/Create Org Standing Order Schedule"<endrec>
"pay bill","0","en","TILL:Standing Order/Create Org Standing Order Schedule/pay bill"<endrec>
"Query Standing Order Schedule List","0","en","TILL:Standing Order/Query Standing Order Schedule List"<endrec>
"View Standing Order Schedule","0","en","TILL:Standing Order/View Standing Order Schedule"<endrec>
"Third Party Bill Info","0","en","TILL:Third Party Bill Info"<endrec>
"Organization Query 3rd Bill And Payment","0","en","TILL:Third Party Bill Info/Organization Query 3rd Bill And Payment"<endrec>
"Transfer to owner","0","en","TILL:Transfer to owner"<endrec>
"Two Part Payment","0","en","TILL:Two Part Payment"<endrec>
"Group Two Part Voucher Redeeming","0","en","TILL:Two Part Payment/Group Two Part Voucher Redeeming"<endrec>
"Two Part Payment Org Confirm","0","en","TILL:Two Part Payment/Two Part Payment Org Confirm"<endrec>
"Two Part Voucher Redeeming","0","en","TILL:Two Part Payment/Two Part Voucher Redeeming"<endrec>
"Update Till Menu","0","en","TILL:Update Till Menu"<endrec>
"Voucher","0","en","TILL:Voucher"<endrec>
"Cancel","0","en","TILL:Voucher/Cancel"<endrec>
"Cancel Coupon","0","en","TILL:Voucher/Cancel/Cancel Coupon"<endrec>
"Cancel Issued Voucher","0","en","TILL:Voucher/Cancel/Cancel Issued Voucher"<endrec>
"Cancel Ticket","0","en","TILL:Voucher/Cancel/Cancel Ticket"<endrec>
"Create","0","en","TILL:Voucher/Create"<endrec>
"Indosat Apply Goods Purchase Voucher","0","en","TILL:Voucher/Indosat Apply Goods Purchase Voucher"<endrec>
"Apply Voucher for Redeem Saldo Mobo Goods","0","en","TILL:Voucher/Indosat Apply Goods Purchase Voucher/Apply Voucher for Redeem Saldo Mobo Goods"<endrec>
"Issue","0","en","TILL:Voucher/Issue"<endrec>
"Apply/Issue Voucher","0","en","TILL:Voucher/Issue/Apply/Issue Voucher"<endrec>
"Buy Ticket Using Voucher","0","en","TILL:Voucher/Issue/Buy Ticket Using Voucher"<endrec>
"Create/Issue Coupon","0","en","TILL:Voucher/Issue/Create/Issue Coupon"<endrec>
"Org Apply ATM Withdrawal Voucher for Group","0","en","TILL:Voucher/Issue/Org Apply ATM Withdrawal Voucher for Group"<endrec>
"Redeem","0","en","TILL:Voucher/Redeem"<endrec>
"Redeem Coupon","0","en","TILL:Voucher/Redeem/Redeem Coupon"<endrec>
"Redeem Deposit Voucher","0","en","TILL:Voucher/Redeem/Redeem Deposit Voucher"<endrec>
"Redeem Issued Voucher","0","en","TILL:Voucher/Redeem/Redeem Issued Voucher"<endrec>
"Redeem Ticket Voucher","0","en","TILL:Voucher/Redeem/Redeem Ticket Voucher"<endrec>
"Withdraw Money","0","en","TILL:Withdraw Money"<endrec>
"Redeem Withdraw Voucher","0","en","TILL:Withdraw Money/Customer Withdrawal"<endrec>
"Withdraw e-Money","0","en","TILL:Withdraw e-Money"<endrec>
"Online Withdraw e-Money","0","en","TILL:Withdraw e-Money/Online Withdraw e-Money"<endrec>
"Organization Withdrawal From M-PESA","0","en","TILL:Withdraw e-Money/Organization Withdrawal From M-PESA"<endrec>
"Transfer from M-Pesa to Bank","0","en","TILL:Withdraw e-Money/Transfer from M-Pesa to Bank"<endrec>
"Change Language","0","en","UNREGCUSTOMER:Change Language"<endrec>
"Unregister Customer Registration","0","en","UNREGCUSTOMER:Help"<endrec>
"Register","0","en","UNREGCUSTOMER:Register"<endrec>
"ATM Deposit Voucher 1","0","en_KE","CUSTOMER:ATM Deposit Voucher 1"<endrec>
"ATM Deposit Voucher 2","0","en_KE","CUSTOMER:ATM Deposit Voucher 2"<endrec>
"Bank Account","0","en_KE","CUSTOMER:Bank Account"<endrec>
"Create Bank Account","0","en_KE","CUSTOMER:Bank Account/Create Bank Account"<endrec>
"Create Group Bank Account","0","en_KE","CUSTOMER:Bank Account/Create Group Bank Account"<endrec>
"Delete Bank Account","0","en_KE","CUSTOMER:Bank Account/Delete Bank Account"<endrec>
"Delete Group Bank Account","0","en_KE","CUSTOMER:Bank Account/Delete Group Bank Account"<endrec>
"Query Bank Account","0","en_KE","CUSTOMER:Bank Account/Query Bank Account"<endrec>
"Query Group Bank Account","0","en_KE","CUSTOMER:Bank Account/Query Group Bank Account"<endrec>
"Set Default Bank Account","0","en_KE","CUSTOMER:Bank Account/Set Default Bank Account"<endrec>
"Bank Card Lookup","0","en_KE","CUSTOMER:Bank Card Lookup"<endrec>
"Bundle","0","en_KE","CUSTOMER:Bundle"<endrec>
"Query My Bundle Details","0","en_KE","CUSTOMER:Bundle/Query My Bundle Details/Query My Bundle Details"<endrec>
"Query My Bundles","0","en_KE","CUSTOMER:Bundle/Query My Bundles"<endrec>
"Query My Own Bundles","0","en_KE","CUSTOMER:Bundle/Query My Bundles/Query My Own Bundles"<endrec>
"Subscribe Bundle","0","en_KE","CUSTOMER:Bundle/Subscribe Bundle"<endrec>
"Subscribe Customer Bundle","0","en_KE","CUSTOMER:Bundle/Subscribe Bundle/Subscribe Customer Bundle"<endrec>
"View Bundle Details","0","en_KE","CUSTOMER:Bundle/View Bundle Details"<endrec>
"View Bundles","0","en_KE","CUSTOMER:Bundle/View Bundles"<endrec>
"View Customer Bundles","0","en_KE","CUSTOMER:Bundle/View Bundles/View Customer Bundles"<endrec>
"View Group Bundles","0","en_KE","CUSTOMER:Bundle/View Bundles/View Group Bundles"<endrec>
"Buy Airtime","0","en_KE","CUSTOMER:Buy Airtime"<endrec>
"My phone","0","en_KE","CUSTOMER:Buy Airtime/My phone"<endrec>
"Other phone","0","en_KE","CUSTOMER:Buy Airtime/Other phone"<endrec>
"Activate Card","0","en_KE","CUSTOMER:Card Actions/Activate Card"<endrec>
"Customer Activate Card","0","en_KE","CUSTOMER:Card Actions/Activate Card/Customer Activate Card"<endrec>
"Group Activate Card","0","en_KE","CUSTOMER:Card Actions/Activate Card/Group Activate Card"<endrec>
"Cancel Card","0","en_KE","CUSTOMER:Card Actions/Cancel Card"<endrec>
"Customer Cancel Card","0","en_KE","CUSTOMER:Card Actions/Cancel Card/Customer Cancel Card"<endrec>
"Group Cancel Card","0","en_KE","CUSTOMER:Card Actions/Cancel Card/Group Cancel Card"<endrec>
"Register Card","0","en_KE","CUSTOMER:Card Actions/Register Card"<endrec>
"Customer Register Card","0","en_KE","CUSTOMER:Card Actions/Register Card/Customer Register Card"<endrec>
"Group Register Card","0","en_KE","CUSTOMER:Card Actions/Register Card/Group Register Card"<endrec>
"Request Buy Goods Card Voucher","0","en_KE","CUSTOMER:Card Actions/Request Buy Goods Card Voucher"<endrec>
"Customer Activate","0","en_KE","CUSTOMER:Customer Activate"<endrec>
"Customer Close Account","0","en_KE","CUSTOMER:Customer Close Account"<endrec>
"Customer Create Account","0","en_KE","CUSTOMER:Customer Create Account"<endrec>
"Customer Get Start PIN","0","en_KE","CUSTOMER:Customer Get Start PIN"<endrec>
"Customer Intra_Account Transfer","0","en_KE","CUSTOMER:Customer Intra_Account Transfer"<endrec>
"Transfer from Saving to Saving","0","en_KE","CUSTOMER:Customer Intra_Account Transfer/Transfer from Saving to Saving"<endrec>
"Transfer from Saving to m-pesa","0","en_KE","CUSTOMER:Customer Intra_Account Transfer/Transfer from Saving to m-pesa"<endrec>
"Transfer from m-pesa to Saving","0","en_KE","CUSTOMER:Customer Intra_Account Transfer/Transfer from m-pesa to Saving"<endrec>
"Transfer from m-pesa to m-pesa","0","en_KE","CUSTOMER:Customer Intra_Account Transfer/Transfer from m-pesa to m-pesa"<endrec>
"Customer Self Update KYC","0","en_KE","CUSTOMER:Customer Self Update KYC"<endrec>
"CustomerFF","0","en_KE","CUSTOMER:CustomerFF"<endrec>
"Manager_CustomerFF","0","en_KE","CUSTOMER:CustomerFF/Manager_CustomerFF"<endrec>
"Query_CustomerFF","0","en_KE","CUSTOMER:CustomerFF/Query_CustomerFF"<endrec>
"Deposit","0","en_KE","CUSTOMER:Deposit"<endrec>
"Deposit e-Money","0","en_KE","CUSTOMER:Deposit e-Money"<endrec>
"Transfer from Bank to M-Pesa","0","en_KE","CUSTOMER:Deposit e-Money/Transfer from Bank to M-Pesa"<endrec>
"Request Deposit Voucher","0","en_KE","CUSTOMER:Deposit/Request Deposit Voucher"<endrec>
"Direct Debit","0","en_KE","CUSTOMER:Direct Debit"<endrec>
"Activate Direct Debit","0","en_KE","CUSTOMER:Direct Debit/Activate Direct Debit"<endrec>
"Customer Activate Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Activate Direct Debit/Customer Activate Direct Debit Mandate"<endrec>
"Group Activate Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Activate Direct Debit/Group Activate Direct Debit Mandate"<endrec>
"Cancel Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate"<endrec>
"Customer Cancel Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate/Customer Cancel Direct Debit Mandate"<endrec>
"Group Cancel Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate/Group Cancel Direct Debit Mandate"<endrec>
"Create Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Create Direct Debit Mandate"<endrec>
"Create Direct Debit Mandate By Group","0","en_KE","CUSTOMER:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate By Group"<endrec>
"Create Direct Debit Mandate by Customer","0","en_KE","CUSTOMER:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate by Customer"<endrec>
"Edit Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Edit Direct Debit Mandate"<endrec>
"Customer Edit Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Edit Direct Debit Mandate/Customer Edit Direct Debit Mandate"<endrec>
"Group Edit Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Edit Direct Debit Mandate/Group Edit Direct Debit Mandate"<endrec>
"Customer Reactivate Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Reactivate Direct Debit Mandate/Customer Reactivate Direct Debit Mandate"<endrec>
"Group Reactivate Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/Reactivate Direct Debit Mandate/Group Reactivate Direct Debit Mandate"<endrec>
"Customer View Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/View Direct Debit Mandate/Customer View Direct Debit Mandate"<endrec>
"Group View Direct Debit Mandate","0","en_KE","CUSTOMER:Direct Debit/View Direct Debit Mandate/Group View Direct Debit Mandate"<endrec>
"ForeignExchange","0","en_KE","CUSTOMER:Foreign Exchange"<endrec>
"Customer Buy Goods With Foreign Exchange","0","en_KE","CUSTOMER:Foreign Exchange/Customer Buy Goods With Foreign Exchange"<endrec>
"Customer Payment With Foreign Exchange","0","en_KE","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange"<endrec>
"Customer Payment With Foreign Exchange","0","en_KE","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange/Customer Payment With Foreign Exchange"<endrec>
"Group Payment With Foreign Exchange","0","en_KE","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange/Group Payment With Foreign Exchange"<endrec>
"Foreign Exchange","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange"<endrec>
"Customer Buy Foreign Currency","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Buy Foreign Currency"<endrec>
"Customer Buy Foreign Currency Indirect","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Buy Foreign Currency Indirect"<endrec>
"Customer Sell Foreign Currency","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Sell Foreign Currency"<endrec>
"Customer Sell Foreign Currency Indirect","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Sell Foreign Currency Indirect"<endrec>
"Group Buy Foreign Currency","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Buy Foreign Currency"<endrec>
"Group Buy Foreign Currency Indirect","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Buy Foreign Currency Indirect"<endrec>
"Group Sell Foreign Currency","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Sell Foreign Currency"<endrec>
"Group Sell Foreign Currency Indirect","0","en_KE","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Sell Foreign Currency Indirect"<endrec>
"Group FSI","0","en_KE","CUSTOMER:Group FSI"<endrec>
"Group Loans","0","en_KE","CUSTOMER:Group FSI/Group Loans"<endrec>
"Group FSI Pay Loan","0","en_KE","CUSTOMER:Group FSI/Group Loans/Group FSI Pay Loan"<endrec>
"Group Loan Credit Limit","0","en_KE","CUSTOMER:Group FSI/Group Loans/Group Loan Credit Limit"<endrec>
"Group Loan Request","0","en_KE","CUSTOMER:Group FSI/Group Loans/Group Loan Request"<endrec>
"Group Loan Statement","0","en_KE","CUSTOMER:Group FSI/Group Loans/Group Loan Statement"<endrec>
"Group Pay Loan from Savings","0","en_KE","CUSTOMER:Group FSI/Group Loans/Group Pay Loan from Savings"<endrec>
"Group Savings","0","en_KE","CUSTOMER:Group FSI/Group Savings"<endrec>
"Activate Group Account","0","en_KE","CUSTOMER:Group FSI/Group Savings/Activate Group Account"<endrec>
"Group FSI Balance","0","en_KE","CUSTOMER:Group FSI/Group Savings/Group FSI Balance"<endrec>
"Group FSI Deposit","0","en_KE","CUSTOMER:Group FSI/Group Savings/Group FSI Deposit"<endrec>
"Group FSI Mini Statement","0","en_KE","CUSTOMER:Group FSI/Group Savings/Group FSI Mini Statement"<endrec>
"FSI Withdraw For Group","0","en_KE","CUSTOMER:Group FSI/Group Savings/Group FSI Withdraw"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:Group FSI/Group Savings/Terms and Conditions"<endrec>
"Group Member","0","en_KE","CUSTOMER:Group Member"<endrec>
"Confirm Group Member ship","0","en_KE","CUSTOMER:Group Member/Confirm Group Member ship"<endrec>
"Initiate Reversal Request","0","en_KE","CUSTOMER:Initiate Reversal Request"<endrec>
"Initiate Reversal Transaction","0","en_KE","CUSTOMER:Initiate Reversal Transaction"<endrec>
"International Money Transfer","0","en_KE","CUSTOMER:International Money Transfer"<endrec>
"Request Quote","0","en_KE","CUSTOMER:International Money Transfer/Request Quote"<endrec>
"Transfer Abroad","0","en_KE","CUSTOMER:International Money Transfer/Transfer Abroad"<endrec>
"Lipa na M-PESA","0","en_KE","CUSTOMER:Lipa na M-PESA"<endrec>
"Buy Goods and Services","0","en_KE","CUSTOMER:Lipa na M-PESA/Buy Goods and Services"<endrec>
"Customer Query 3rd Bill And Payment","0","en_KE","CUSTOMER:Lipa na M-PESA/Customer Query 3rd Bill And Payment"<endrec>
"Customer Query 3rd Buy Goods and payment","0","en_KE","CUSTOMER:Lipa na M-PESA/Customer Query 3rd Buy Goods and payment"<endrec>
"Pay Bill","0","en_KE","CUSTOMER:Lipa na M-PESA/Pay Bill"<endrec>
"Loyalty","0","en_KE","CUSTOMER:Loyalty"<endrec>
"Buy Goods earn Loyalty","0","en_KE","CUSTOMER:Loyalty/Buy Goods earn Loyalty"<endrec>
"Query Group Loyalty Account","0","en_KE","CUSTOMER:Loyalty/Query Group Loyalty Account"<endrec>
"Query Group Loyalty Statement","0","en_KE","CUSTOMER:Loyalty/Query Group Loyalty Statement"<endrec>
"Query Loyalty Account Kenya","0","en_KE","CUSTOMER:Loyalty/Query Loyalty Account"<endrec>
"Query Loyalty Statement","0","en_KE","CUSTOMER:Loyalty/Query Loyalty Statement"<endrec>
"Redeem Loyalty","0","en_KE","CUSTOMER:Loyalty/Redeem Loyalty"<endrec>
"M-Kesho","0","en_KE","CUSTOMER:M-Kesho"<endrec>
"Bank Balance","0","en_KE","CUSTOMER:M-Kesho/Bank Balance"<endrec>
"Buy Insurance","0","en_KE","CUSTOMER:M-Kesho/Buy Insurance"<endrec>
"Buy Insurance","0","en_KE","CUSTOMER:M-Kesho/Buy Insurance/Buy Insurance"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Kesho/Buy Insurance/Terms and Conditions"<endrec>
"Deposit and Withdraw","0","en_KE","CUSTOMER:M-Kesho/Deposit and Withdraw"<endrec>
"Send to Bank","0","en_KE","CUSTOMER:M-Kesho/Deposit and Withdraw/Send to Bank"<endrec>
"Withdraw from Bank","0","en_KE","CUSTOMER:M-Kesho/Deposit and Withdraw/Withdraw from Bank"<endrec>
"Insurance","0","en_KE","CUSTOMER:M-Kesho/Insurance"<endrec>
"Request Insurance","0","en_KE","CUSTOMER:M-Kesho/Insurance/Request Insurance"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Kesho/Insurance/Terms and Conditions"<endrec>
"Loan","0","en_KE","CUSTOMER:M-Kesho/Loan"<endrec>
"Request Loan","0","en_KE","CUSTOMER:M-Kesho/Loan/Request Loan"<endrec>
"Request Loan","0","en_KE","CUSTOMER:M-Kesho/Loan/Request Loan/Request Loan"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Kesho/Loan/Request Loan/Terms and Conditions"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Kesho/Loan/Terms and Conditions"<endrec>
"Mini Statement","0","en_KE","CUSTOMER:M-Kesho/Mini Statement"<endrec>
"Query","0","en_KE","CUSTOMER:M-Kesho/Query"<endrec>
"Bank Balance","0","en_KE","CUSTOMER:M-Kesho/Query/Bank Balance"<endrec>
"Mini Statement","0","en_KE","CUSTOMER:M-Kesho/Query/Mini Statement"<endrec>
"Send to Bank","0","en_KE","CUSTOMER:M-Kesho/Send to Bank"<endrec>
"Withdraw from Bank","0","en_KE","CUSTOMER:M-Kesho/Withdraw from Bank"<endrec>
"M-Shwari","0","en_KE","CUSTOMER:M-Shwari"<endrec>
"Activate Account","0","en_KE","CUSTOMER:M-Shwari/Activate"<endrec>
"Activate Account","0","en_KE","CUSTOMER:M-Shwari/Activate Account"<endrec>
"Loan","0","en_KE","CUSTOMER:M-Shwari/Loan"<endrec>
"Check Loan Limit","0","en_KE","CUSTOMER:M-Shwari/Loan/Check Loan Limit"<endrec>
"Pay Loan From M-PESA","0","en_KE","CUSTOMER:M-Shwari/Loan/Pay Loan"<endrec>
"Pay Loan from M-Shwari","0","en_KE","CUSTOMER:M-Shwari/Loan/Pay Loan from Savings"<endrec>
"From M-PESA","0","en_KE","CUSTOMER:M-Shwari/Loan/Pay Loan/From M-PESA"<endrec>
"From M-Shwari","0","en_KE","CUSTOMER:M-Shwari/Loan/Pay Loan/From M-Shwari"<endrec>
"Request Loan","0","en_KE","CUSTOMER:M-Shwari/Loan/Request Loan"<endrec>
"Request Loan","0","en_KE","CUSTOMER:M-Shwari/Loan/Request Loan/Request Loan"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Shwari/Loan/Request Loan/Terms and Conditions"<endrec>
"Request Loan","0","en_KE","CUSTOMER:M-Shwari/Loan/Request Loan11/Request Loan"<endrec>
"M-Shwari Balance","0","en_KE","CUSTOMER:M-Shwari/M-Shwari Balance"<endrec>
"Mini Statement","0","en_KE","CUSTOMER:M-Shwari/Mini Statement"<endrec>
"Deposit Account","0","en_KE","CUSTOMER:M-Shwari/Mini Statement/Deposit Account"<endrec>
"Loan","0","en_KE","CUSTOMER:M-Shwari/Mini Statement/Loan"<endrec>
"Loan Limit","0","en_KE","CUSTOMER:M-Shwari/Mini Statement/Loan Limit"<endrec>
"Query","0","en_KE","CUSTOMER:M-Shwari/Query"<endrec>
"M-Shwari Balance","0","en_KE","CUSTOMER:M-Shwari/Query/Bank Balance"<endrec>
"FSI Mini Statement","0","en_KE","CUSTOMER:M-Shwari/Query/FSI Mini Statement"<endrec>
"Check Loan Limit","0","en_KE","CUSTOMER:M-Shwari/Query/Loan Limit"<endrec>
"Loan Mini Statement","0","en_KE","CUSTOMER:M-Shwari/Query/Loan Mini Statement"<endrec>
"Send to M-Shwari","0","en_KE","CUSTOMER:M-Shwari/Send to M-Shwari"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Shwari/Terms and Condition"<endrec>
"Terms and Conditions","0","en_KE","CUSTOMER:M-Shwari/Terms and Conditions"<endrec>
"Withdraw from M-Shwari","0","en_KE","CUSTOMER:M-Shwari/Withdraw from M-Shwari"<endrec>
"My Account","0","en_KE","CUSTOMER:My Account"<endrec>
"Call Support","0","en_KE","CUSTOMER:My Account/Call  support"<endrec>
"Call Support","0","en_KE","CUSTOMER:My Account/Call Support"<endrec>
"Change PIN","0","en_KE","CUSTOMER:My Account/Change PIN"<endrec>
"Change PIN With Prevalidation","0","en_KE","CUSTOMER:My Account/Change PIN With Prevalidation"<endrec>
"Change PIN","0","en_KE","CUSTOMER:My Account/Change Pin"<endrec>
"Contact Lookup","0","en_KE","CUSTOMER:My Account/Contact Lookup"<endrec>
"Add Beneficiary","0","en_KE","CUSTOMER:My Account/Contact Lookup/Add Beneficiary"<endrec>
"Add Customer Beneficiary","0","en_KE","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Customer Beneficiary"<endrec>
"Add Group Beneficiary","0","en_KE","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Group Beneficiary"<endrec>
"Add Organization Beneficiary","0","en_KE","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Organization Beneficiary"<endrec>
"Delete Beneficiary","0","en_KE","CUSTOMER:My Account/Contact Lookup/Delete Beneficiary"<endrec>
"Customer Query 3rd Bill","0","en_KE","CUSTOMER:My Account/Customer Query 3rd Bill"<endrec>
"Customer Query 3rd Buy Goods","0","en_KE","CUSTOMER:My Account/Customer Query 3rd Buy Goods"<endrec>
"Language","0","en_KE","CUSTOMER:My Account/Language"<endrec>
"MiniStatement","0","en_KE","CUSTOMER:My Account/MiniStatement"<endrec>
"Secret Word","0","en_KE","CUSTOMER:My Account/Secret Word"<endrec>
"Show Balance","0","en_KE","CUSTOMER:My Account/Show Balance"<endrec>
"Update Customer Menu","0","en_KE","CUSTOMER:My Account/Update Customer Menu"<endrec>
"Pre-Validation","0","en_KE","CUSTOMER:Pre-Validation"<endrec>
"Send Money Prevalidation","0","en_KE","CUSTOMER:Pre-Validation/Send Money Prevalidation"<endrec>
"Query an Account Balance","0","en_KE","CUSTOMER:Query an Account Balance"<endrec>
"Reminder","0","en_KE","CUSTOMER:Reminder"<endrec>
"Cancel Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Cancel Reminder Schedule"<endrec>
"Create Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Create Reminder Schedule"<endrec>
"Create Customer Buy Airtime Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Create Reminder Schedule/Buy Airtime"<endrec>
"Create Customer IMT Transfer Abroad Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Create Reminder Schedule/IMT Transfer Abroad"<endrec>
"Create Customer M-Kesho Withdraw Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Create Reminder Schedule/M-Kesho Withdraw"<endrec>
"Create Customer M-Shwari Withdraw Reminder Schedule","0","en_KE","CUSTOMER:Reminder/Create Reminder Schedule/M-Shwari Withdraw"<endrec>
