APPLY_CHG_RULE_OPTION,CHARGE_CATEGORY_TYPE,CHARGE_TYPE_INDEX,LOAD_DATA_TS,PAYEE_ACCOUNT_TYPE,PAYER_ACCOUNT_TYPE,REASON_CHARGE_INDEX,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"1","2","10000056","","10019","10018","22130","937195563"<endrec>
"1","1","10000047","","10014","10011","22131","937195564"<endrec>
"1","4","10000055","","10020","10018","22132","937195564"<endrec>
"","1","10000036","","10014","10011","22135","937195547"<endrec>
"1","1","10000022","","10014","10016","22137","937195562"<endrec>
"1","1","10000047","","10014","10011","22138","937195565"<endrec>
"1","4","10000055","","10020","10018","22139","937195565"<endrec>
"1","1","10000031","","10014","10011","22148","937197587"<endrec>
"1","2","10000032","","10019","10018","22149","937197587"<endrec>
"1","2","10000020","","10019","10018","22150","937197589"<endrec>
"0","3","10000037","","10019","10018","22151","937197589"<endrec>
"1","2","10000056","","10019","10020","22156","937197593"<endrec>
"1","1","10000047","","10014","10011","22157","937197634"<endrec>
"1","4","10000055","","10020","10018","22158","937197634"<endrec>
"1","1","10000047","","10014","10011","22159","937197636"<endrec>
"1","4","10000055","","10020","10018","22160","937197636"<endrec>
"1","1","10000047","","10014","10011","22163","937197591"<endrec>
"1","4","10000055","","10020","10018","22164","937197591"<endrec>
"1","1","10000027","","10014","10027","22165","937197659"<endrec>
"1","1","10000047","","10014","10011","22166","937197675"<endrec>
"1","4","10000055","","10020","10018","22167","937197675"<endrec>
"1","1","10000047","","10014","10011","22168","937197676"<endrec>
"1","4","10000055","","10020","10018","22169","937197676"<endrec>
"1","1","10000033","","10014","10011","22170","937197683"<endrec>
"1","2","10000056","","10019","10018","22171","937197683"<endrec>
"1","1","10000047","","10014","10011","22172","937197687"<endrec>
"1","4","10000055","","10020","10018","22173","937197687"<endrec>
"1","5","10000026","","10019","10011","22174","937197703"<endrec>
"1","1","10000047","","10014","10011","22175","937197709"<endrec>
"1","4","10000055","","10020","10018","22176","937197709"<endrec>
"1","2","10000020","","10019","10018","22177","937197742"<endrec>
"0","3","10000037","","10019","10018","22178","937197742"<endrec>
"1","2","10000020","","10019","10018","22179","937197744"<endrec>
"0","3","10000037","","10019","10018","22180","937197744"<endrec>
"0","1","10000029","","10014","10011","22181","937197772"<endrec>
"1","1","10000027","","10014","10027","22182","937197812"<endrec>
"0","3","10001202","","10019","10020","22183","937197812"<endrec>
"1","2","10000020","","10019","10018","22184","937197860"<endrec>
"0","3","10000037","","10019","10018","22185","937197860"<endrec>
"0","1","10000029","","10014","10011","22188","937198538"<endrec>
"1","1","10000047","","10014","10011","22189","937198541"<endrec>
"1","4","10000055","","10020","10018","22190","937198541"<endrec>
"0","1","10000029","","10014","10011","22191","937198544"<endrec>
"1","1","10000047","","10014","10011","22192","937198571"<endrec>
"1","4","10000055","","10020","10018","22193","937198571"<endrec>
"1","1","10000029","","10014","10011","22194","937198573"<endrec>
"1","1","10000047","","10014","10011","22195","937198579"<endrec>
"1","4","10000055","","10020","10018","22196","937198579"<endrec>
"1","1","10000047","","10014","10011","22197","937198592"<endrec>
"1","4","10000055","","10020","10018","22198","937198592"<endrec>
"1","1","10000047","","10014","10011","22199","937198593"<endrec>
"1","4","10000055","","10020","10018","22200","937198593"<endrec>
"","1","10000016","","10014","10013","22208","937199558"<endrec>
"1","1","10000033","","10014","10011","22218","937202531"<endrec>
"1","2","10000056","","10019","10018","22219","937202531"<endrec>
"1","1","10000033","","10014","10011","22228","937202532"<endrec>
"1","2","10000056","","10019","10018","22229","937202532"<endrec>
"1","1","10000027","","10014","10027","22238","937203562"<endrec>
"0","3","10001202","","10019","10020","22239","937203562"<endrec>
"1","1","10001162","","10014","10016","22248","937205687"<endrec>
"1","2","10001161","","10019","10018","22249","937205687"<endrec>
"0","1","10001231","","10014","10011","22258","937210602"<endrec>
"","1","10000064","","10014","10011","22259","937210609"<endrec>
"","1","10000065","","10014","10011","22260","937210610"<endrec>
"","1","10000089","","10014","10011","22270","937210622"<endrec>
"","1","10000083","","10014","10011","22272","937210612"<endrec>
"","1","10000068","","10014","10011","22273","937210639"<endrec>
"0","1","10001231","","10014","10011","22274","937210768"<endrec>
"","2","10000039","","10019","10018","22275","937210775"<endrec>
"1","2","10000020","","10019","10018","22278","937213611"<endrec>
"0","1","10001241","","10014","10011","22279","937213626"<endrec>
"0","1","10001241","","10014","10011","22280","937213632"<endrec>
"0","1","10001242","","10014","10011","22281","937213632"<endrec>
"0","1","10001241","","10014","10011","22288","937214548"<endrec>
"0","1","10001242","","10014","10011","22289","937214548"<endrec>
"0","1","10001212","","10014","10011","22290","937214548"<endrec>
"0","1","10001251","","21047","10027","22291","937214559"<endrec>
"0","1","10001241","","10014","10011","22292","937214564"<endrec>
"0","1","10001242","","10014","10011","22293","937214564"<endrec>
"0","1","10001252","","21047","10027","22294","937214582"<endrec>
"0","1","10001252","","21047","10027","22295","937214667"<endrec>
"","1","10000083","","10014","10011","22299","937215633"<endrec>
"0","1","10001252","","21047","10027","22300","937215666"<endrec>
"1","1","10001231","","10014","10011","22301","937215687"<endrec>
"1","1","10000050","","10014","10015","22303","937215696"<endrec>
"","1","10000068","","10014","10011","22304","937215728"<endrec>
"0","1","10001251","","21047","10027","22308","937216579"<endrec>
"0","1","10001271","","21047","10013","22309","937216582"<endrec>
"0","1","10001272","","21047","10013","22310","937216585"<endrec>
"0","1","10001273","","10011","10011","22311","937216604"<endrec>
"0","1","10001241","","10011","10011","22312","937216605"<endrec>
"0","1","10001274","","10014","10011","22313","937216616"<endrec>
"0","1","10001275","","10011","10011","22314","937216621"<endrec>
"0","1","10001276","","10011","10011","22315","937216625"<endrec>
"0","1","10001277","","10011","10011","22316","937216629"<endrec>
"0","1","10001277","","10011","10011","22317","937216632"<endrec>
"0","1","10001278","","10011","10011","22318","937216635"<endrec>
"1","1","10001162","","10014","10016","22319","937216640"<endrec>
"1","2","10001161","","10019","10018","22320","937216640"<endrec>
"1","1","10001271","","21047","10013","22321","937216653"<endrec>
"0","1","10001279","","10011","10011","22322","937216658"<endrec>
"0","1","10001277","","10011","10011","22328","937217561"<endrec>
"0","1","10001277","","10011","10011","22329","937217563"<endrec>
"1","1","10000033","","10014","10011","22330","937217569"<endrec>
"1","2","10000056","","10019","10018","22331","937217569"<endrec>
"1","1","10001162","","10014","10016","22332","937217570"<endrec>
"1","2","10001161","","10019","10018","22333","937217570"<endrec>
"0","1","10001276","","10011","10011","22334","937217574"<endrec>
"0","1","10001281","","10011","10011","22335","937217577"<endrec>
"1","1","10001162","","10014","10016","22336","937217580"<endrec>
"1","2","10001161","","10019","10018","22337","937217580"<endrec>
"1","1","10000029","","10014","10011","22338","937217703"<endrec>
"1","1","10000029","","10014","10011","22339","937217705"<endrec>
"1","1","10000029","","10014","10011","22340","937217706"<endrec>
"0","1","10001274","","10014","10011","22341","937217712"<endrec>
"0","1","10001282","","10014","10011","22342","937217715"<endrec>
"0","1","10001278","","10011","10011","22343","937217768"<endrec>
"1","1","10000047","","10014","10011","22344","937217772"<endrec>
"1","4","10000055","","10020","10018","22345","937217772"<endrec>
"0","1","10001281","","10011","10011","22346","937217791"<endrec>
"0","1","10001281","","10011","10011","22347","937217800"<endrec>
"0","1","10001281","","10011","10011","22348","937217803"<endrec>
"0","1","10001274","","10014","10011","22349","937217816"<endrec>
"0","1","10001274","","10014","10011","22350","937217848"<endrec>
"0","1","10001277","","10011","10011","22360","937218562"<endrec>
"0","1","10001278","","10011","10011","22361","937218596"<endrec>
"1","2","10000020","","10019","10018","22362","937218631"<endrec>
"1","1","10000029","","10014","10011","22363","937218635"<endrec>
"1","1","10000077","","10014","10011","22364","937218638"<endrec>
"1","1","10000082","","10014","10135","22365","937218638"<endrec>
"1","1","10000077","","10014","10011","22366","937218639"<endrec>
"1","1","10000082","","10014","10135","22367","937218639"<endrec>
"1","1","10000022","","10014","10016","22368","937218653"<endrec>
"1","1","10000021","","10014","10011","22369","937218653"<endrec>
"0","1","10001291","","10014","10011","22370","937218653"<endrec>
"1","1","10000047","","10014","10011","22373","937218706"<endrec>
"1","4","10000055","","10020","10018","22374","937218706"<endrec>
"1","2","10000020","","10019","10018","22375","937218707"<endrec>
"0","3","10000037","","10019","10018","22376","937218707"<endrec>
"0","1","10001283","","10014","10011","22377","937218709"<endrec>
"1","1","10000080","","10014","10135","22378","937218730"<endrec>
"1","1","10000076","","10014","10011","22379","937218730"<endrec>
"1","1","10000081","","10014","10135","22380","937218679"<endrec>
"1","1","10000078","","10014","10011","22381","937218679"<endrec>
"1","1","10000067","","10014","10011","22382","937218731"<endrec>
"1","1","10001162","","10014","10016","22383","937218749"<endrec>
"1","2","10001161","","10019","10018","22384","937218749"<endrec>
"1","2","10000020","","10019","10018","22385","937218797"<endrec>
"0","3","10000037","","10019","10018","22386","937218797"<endrec>
"1","1","10000081","","10014","10135","22387","937218835"<endrec>
"1","1","10000078","","10014","10011","22388","937218835"<endrec>
"1","1","10000081","","10014","10135","22389","937218836"<endrec>
"1","1","10000078","","10014","10011","22390","937218836"<endrec>
"1","1","10000081","","10014","10135","22391","937218848"<endrec>
"1","1","10000078","","10014","10011","22392","937218848"<endrec>
"1","1","10000081","","10014","10135","22393","937218851"<endrec>
"1","1","10000078","","10014","10011","22394","937218851"<endrec>
"1","1","10000066","","10014","10137","22395","937218896"<endrec>
"0","1","10001251","","10011","10011","22396","937219075"<endrec>
"0","1","10001271","","10011","10013","22397","937219079"<endrec>
"0","1","10001241","","10011","10011","22398","937219080"<endrec>
"1","2","10000020","","10019","10018","22399","937219091"<endrec>
"0","3","10000037","","10019","10018","22400","937219091"<endrec>
"1","1","10000005","","10014","10015","22401","937219144"<endrec>
"1","4","10000057","","10020","10014","22402","937219144"<endrec>
"1","5","10000026","","10019","10011","22403","937219145"<endrec>
"1","1","10001231","","10014","10011","22404","937219158"<endrec>
"1","1","10000080","","10014","10135","22405","937219207"<endrec>
"1","1","10000076","","10014","10011","22406","937219207"<endrec>
"1","1","10000023","","10014","10011","22407","937219220"<endrec>
"1","1","10000024","","10014","10016","22408","937219220"<endrec>
"0","1","10001294","","10014","10011","22409","937219279"<endrec>
"0","1","10001295","","10014","10011","22410","937219334"<endrec>
"1","1","10000029","","10014","10011","22411","937219376"<endrec>
"0","1","10001221","","10014","10011","22412","937219409"<endrec>
"0","1","10001277","","10020","10011","22413","937219415"<endrec>
"0","1","10001293","","10020","10011","22414","937219417"<endrec>
"0","1","10001221","","10014","10011","22415","937219424"<endrec>
"0","1","10001221","","10014","10011","22416","937219425"<endrec>
"0","1","10001293","","10020","10011","22417","937219431"<endrec>
"0","1","10001293","","10020","10011","22418","937219432"<endrec>
"1","1","10000029","","10014","10011","22428","937219555"<endrec>
"1","1","10000047","","10014","10011","22440","937220565"<endrec>
"1","4","10000055","","10020","10018","22441","937220565"<endrec>
"1","1","10000080","","10014","10135","22442","937220583"<endrec>
"1","1","10000076","","10014","10011","22443","937220583"<endrec>
"1","1","10000047","","10014","10011","22444","937220586"<endrec>
"1","4","10000055","","10020","10018","22445","937220586"<endrec>
"1","1","10001241","","10011","10011","22446","937220611"<endrec>
"","1","10000065","","10014","10011","22447","937220617"<endrec>
"","1","10000065","","10014","10011","22448","937220618"<endrec>
"0","1","10001294","","10014","10011","22449","937220623"<endrec>
"","1","10000065","","10014","10011","22450","937220624"<endrec>
"0","1","10001303","","10014","10011","22452","937220652"<endrec>
"0","1","10001303","","10011","10011","22453","937220655"<endrec>
"1","1","10000029","","10014","10011","22454","937220662"<endrec>
"1","1","10000080","","10014","10135","22455","937220667"<endrec>
"1","1","10000076","","10014","10011","22456","937220667"<endrec>
"1","1","10000081","","10014","10135","22457","937220672"<endrec>
"1","1","10000078","","10014","10011","22458","937220672"<endrec>
"1","1","10000067","","10014","10011","22459","937220673"<endrec>
"1","1","10000081","","10014","10135","22460","937220674"<endrec>
"1","1","10000078","","10014","10011","22461","937220674"<endrec>
"1","1","10000094","","10014","10016","22462","937220679"<endrec>
"","1","10000064","","10014","10011","22463","937220689"<endrec>
"","1","10000065","","10014","10011","22464","937220690"<endrec>
"","1","10000065","","10014","10011","22465","937220691"<endrec>
"1","1","10000081","","10014","10135","22466","937220696"<endrec>
"1","1","10000078","","10014","10011","22467","937220696"<endrec>
"","1","10000083","","10014","10011","22468","937220699"<endrec>
"","1","10000083","","10014","10011","22469","937220700"<endrec>
"0","1","10001304","","10020","10011","22470","937220702"<endrec>
"1","1","10000067","","10014","10011","22471","937220721"<endrec>
"0","1","10001277","","10011","10011","22472","937220725"<endrec>
"0","1","10001277","","10011","10011","22473","937220726"<endrec>
"0","1","10001277","","10011","10011","22474","937220727"<endrec>
"0","1","10001277","","10011","10011","22475","937220728"<endrec>
"1","1","10000086","","10014","10011","22476","937220746"<endrec>
"","1","10000072","","10014","10011","22477","937220748"<endrec>
"","1","10000089","","10014","10011","22478","937220750"<endrec>
"0","1","10001277","","10011","10011","22480","937220754"<endrec>
